climate_air_2m,climate_air_temp_diff_1000_500,climate_hgt_1000,climate_hgt_500,climate_merid_moist_700,climate_merid_moist_925,climate_omega_500,climate_pottmp_diff_1000_500,climate_pottmp_diff_1000_850,climate_pr_wtr,climate_shum_700,climate_shum_925,climate_skin_temp,climate_slp,climate_zon_moist_700,climate_zon_moist_925,local_dem_0,local_dem_1,local_dem_2,local_dem_3,local_dem_4,local_dem_5,local_dem_6,local_dem_7,local_dem_8,regional_dem_0,regional_dem_1,regional_dem_2,regional_dem_3,regional_dem_4,regional_dem_5,regional_dem_6,regional_dem_7,regional_dem_8,month_0,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,date
300.1631467677636,31.873929197935542,103.41915784533347,5858.499151654525,-3.024594998588628,2.9468971688371037,-0.04066422617629338,-26.70967085481626,-4.6647902840978155,43.24469051943581,5.0,13.0,28.08446871848742,1011.8493420056568,-19.84756176988953,-94.9115708991818,156.46107,156.46107,156.46107,156.46107,155.33519,112.24097,156.46107,232.11719,133.10156,134.84499,134.84499,134.84499,134.84499,143.2761,134.84499,134.84499,134.84499,134.84499,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,180_1973-07
300.1706848527889,31.875273766780143,103.39830042394385,5858.5200090759145,-3.0258933981983898,2.6678182277018236,-0.04074347785207233,-26.70858586947718,-4.660475781994158,43.26454052616313,5.0,13.000000000000002,28.08838467786511,1011.8505033463963,-19.970712336544103,-95.01006186946432,128.07225,128.07225,128.07225,115.80131,128.07225,86.22656,128.07225,128.07225,128.07225,134.84499,134.84499,134.84499,134.84499,143.2761,134.84499,134.84499,134.84499,134.84499,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,180_1973-07
300.17822293781416,31.876618335624737,103.37744300255422,5858.540866497304,-3.0271917978081526,2.388739286566542,-0.040822729527851265,-26.707500884138096,-4.656161279890501,43.28439053289045,5.0,13.000000000000002,28.092300637242797,1011.8516646871354,-20.093862903198676,-95.10855283974686,80.904625,80.904625,80.904625,20.273438,110.753365,80.904625,80.904625,80.904625,80.904625,135.64236,135.64236,135.64236,8.473105,135.64236,135.64236,135.64236,135.64236,135.64236,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,180_1973-07
299.8478980399374,32.05077237669773,107.5005052990492,5853.838168220128,-0.9972499502755009,8.568932631880376,-0.016724976889242654,-26.448857047771945,-4.078348046242793,38.20187877327459,3.9999999999999996,12.504311696434879,27.703683079959468,1012.3428273211614,-16.164368315387343,-102.580950922169,94.07737,241.77652,223.80469,94.07737,94.07737,94.07737,94.07737,94.07737,94.07737,138.1692,138.1692,138.1692,138.1692,259.8324,138.1692,138.1692,138.1692,138.1692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,181_1973-08
299.8545100897066,32.05672660447041,107.47790375155694,5853.8080200728255,-1.0067847933558687,8.309562810666689,-0.016518886038531726,-26.442512413570125,-4.074808810007362,38.21177173179533,3.9999999999999996,12.48171014894264,27.70473485067364,1012.3456549053443,-16.202990374880486,-102.60281076507665,183.71875,332.047,3.34896,72.56467,39.438023,72.56467,72.56467,72.56467,72.56467,134.84499,134.84499,134.84499,134.84499,143.2761,134.84499,134.84499,134.84499,134.84499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,181_1973-08
299.86112213947575,32.062680832243096,107.4553022040647,5853.77787192552,-1.0163196364362401,8.050192989452903,-0.016312795187820722,-26.436167779368297,-4.07126957377193,38.22166469031606,4.0,12.459108601450389,27.70578662138781,1012.3484824895273,-16.241612434373643,-102.6246706079843,175.57146,30.568464,30.568464,66.56983,30.568464,30.568464,30.568464,30.568464,30.568464,134.84499,134.84499,134.84499,134.84499,143.2761,134.84499,134.84499,134.84499,134.84499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,181_1973-08
299.86773418924497,32.06863506001578,107.43270065657245,5853.747723778216,-1.025854479516608,7.790823168239216,-0.016106704337109798,-26.429823145166473,-4.067730337536499,38.2315576488368,3.9999999999999996,12.436507053958145,27.706838392101982,1012.3513100737102,-16.280234493866786,-102.64653045089194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.84499,134.84499,134.84499,134.84499,143.2761,134.84499,134.84499,134.84499,134.84499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,181_1973-08
299.87434623901413,32.07458928778847,107.4100991090802,5853.717575630912,-1.0353893225969757,7.531453347025527,-0.015900613486398867,-26.42347851096465,-4.064191101301068,38.241450607357535,3.9999999999999996,12.413905506465904,27.70789016281615,1012.3541376578933,-16.318856553359925,-102.6683902937996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.64236,135.64236,135.64236,8.473105,135.64236,135.64236,135.64236,135.64236,135.64236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,181_1973-08
299.8550404418368,32.059354410046815,107.336512621308,5853.809242295012,-0.9673021632469672,8.630979218950358,-0.01693683669233836,-26.44192038769151,-4.068871013868563,38.2268827021509,4.0,12.513874569389706,27.70992517624058,1012.3241361067635,-16.374653771352875,-102.75042855020462,157.83696,157.83696,157.83696,157.83696,31.797318,57.21875,157.83696,157.83696,157.83696,138.1692,138.1692,138.1692,138.1692,259.8324,138.1692,138.1692,138.1692,138.1692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,181_1973-08
299.86162315287555,32.06530427324613,107.31434710534143,5853.779094147709,-0.9768323011355161,8.371404545969595,-0.016730745841627433,-26.43557665834027,-4.065308983382539,38.23680291264199,4.0,12.491709053423115,27.710952737485133,1012.3270181948874,-16.41312212683903,-102.77484255010174,139.29059,139.29059,80.03045,1.3554685,108.13706,5.293921,139.29059,139.29059,139.29059,134.84499,134.84499,134.84499,134.84499,143.2761,134.84499,134.84499,134.84499,134.84499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,181_1973-08
299.86820586391434,32.07125413644544,107.29218158937483,5853.748946000405,-0.9863624390240687,8.111829872988734,-0.016524654990916432,-26.429232928989023,-4.061746952896513,38.24672312313308,4.0,12.469543537456516,27.711980298729685,1012.3299002830109,-16.451590482325205,-102.79925654999884,118.717415,245.16382,110.65576,96.940125,118.717415,118.717415,118.717415,118.717415,118.717415,134.84499,134.84499,134.84499,134.84499,143.2761,134.84499,134.84499,134.84499,134.84499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,181_1973-08
299.874788574953,32.077203999644745,107.27001607340823,5853.7187978531,-0.9958925769126175,7.8522552000079715,-0.016318564140205504,-26.422889199637773,-4.058184922410489,38.25664333362416,4.0,12.447378021489925,27.713007859974244,1012.3327823711345,-16.49005883781136,-102.82367054989595,57.35804,57.35804,57.35804,57.35804,57.35804,57.35804,57.35804,57.35804,57.35804,134.84499,134.84499,134.84499,134.84499,143.2761,134.84499,134.84499,134.84499,134.84499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,181_1973-08
299.8813712859918,32.08315386284405,107.24785055744164,5853.688649705798,-1.0054227148011663,7.592680527027209,-0.016112473289494576,-26.41654547028653,-4.054622891924464,38.26656354411525,4.0,12.425212505523334,27.7140354212188,1012.3356644592582,-16.52852719329752,-102.84808454979304,14.364998,14.364998,14.364998,14.364998,14.364998,14.364998,14.364998,14.364998,14.364998,135.64236,135.64236,135.64236,8.473105,135.64236,135.64236,135.64236,135.64236,135.64236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,181_1973-08
299.8621828437362,32.06793644339591,107.17251994356684,5853.780316369897,-0.9373543762184333,8.69302580602034,-0.01714869649543407,-26.434983727611076,-4.059393981494333,38.2518866310272,4.0,12.523437442344532,27.71616727252169,1012.3054448923657,-16.5849392273184,-102.91990617824024,157.83696,157.83696,157.83696,157.83696,65.879814,310.97266,157.83696,157.83696,157.83696,138.1692,138.1692,138.1692,138.1692,259.8324,138.1692,138.1692,138.1692,138.1692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,181_1973-08
299.8687362160445,32.07388194202184,107.15079045912591,5853.750168222593,-0.9468798089151634,8.433246281272504,-0.016942605644723142,-26.428640903110413,-4.055809156757715,38.26183409348864,4.0,12.501707957903594,27.717170624296628,1012.3083814844301,-16.623253878797577,-102.9468743351268,144.16919,144.16919,144.16919,144.16919,234.64221,334.37537,144.16919,32.758648,144.16919,134.84499,134.84499,134.84499,134.84499,143.2761,134.84499,134.84499,134.84499,134.84499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,181_1973-08
299.8752895883528,32.079827440647776,107.12906097468495,5853.7200200752895,-0.9564052416118971,8.173466756524565,-0.016736514794012135,-26.42229807860974,-4.052224332021097,38.27178155595009,4.0,12.479978473462642,27.718173976071565,1012.3113180764944,-16.661568530276767,-102.97384249201338,135.35037,135.35037,135.35037,131.84868,147.5297,135.35037,41.005882,135.35037,135.35037,134.84499,134.84499,134.84499,134.84499,143.2761,134.84499,134.84499,134.84499,134.84499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,181_1973-08
299.8818429606611,32.0857729392737,107.10733149024401,5853.689871927985,-0.965930674308627,7.913687231776727,-0.01653042394330121,-26.415955254109075,-4.048639507284479,38.281729018411525,4.0,12.458248989021703,27.719177327846506,1012.3142546685589,-16.699883181755943,-103.00081064889991,126.11134,126.11134,126.11134,126.11134,126.11134,126.11134,126.11134,126.11134,126.11134,134.84499,134.84499,134.84499,134.84499,143.2761,134.84499,134.84499,134.84499,134.84499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,181_1973-08
299.8883963329695,32.09171843789964,107.08560200580307,5853.659723780681,-0.9754561070053569,7.653907707028888,-0.016324333092590286,-26.409612429608405,-4.045054682547861,38.29167648087297,4.0,12.436519504580762,27.720180679621443,1012.3171912606232,-16.738197833235116,-103.02777880578648,76.31568,76.31568,76.31568,76.31568,76.31568,76.31568,76.31568,76.31568,76.31568,135.64236,135.64236,135.64236,8.473105,135.64236,135.64236,135.64236,135.64236,135.64236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,181_1973-08
299.8693252456356,32.07651847674501,107.00852726582568,5853.751390444781,-0.9074065891899011,8.75507239309032,-0.017360556298529763,-26.428047067530645,-4.049916949120103,38.27689055990351,4.0,12.533000315299358,27.722409368802797,1012.2867536779678,-16.79522468328392,-103.08938380627583,190.26987,190.26987,190.26987,190.26987,190.26987,190.26987,190.26987,261.1875,209.02344,138.1692,138.1692,138.1692,138.1692,259.8324,138.1692,138.1692,138.1692,138.1692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,181_1973-08
299.8758492792134,32.08245961079756,106.98723381291039,5853.721242297477,-0.9169273166948122,8.495088016575405,-0.017154465447818838,-26.42170514788055,-4.046309330132892,38.2868652743353,4.0,12.511706862384067,27.72338851110812,1012.2897447739729,-16.83338563075611,-103.11890612015185,204.58679,204.58679,204.58679,204.58679,204.58679,126.359375,167.04688,354.59766,2.34375,134.84499,134.84499,134.84499,134.84499,143.2761,134.84499,134.84499,134.84499,134.84499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,181_1973-08
299.88237331279134,32.08840074485011,106.96594035999507,5853.691094150174,-0.9264480441997269,8.235103640060395,-0.01694837459710783,-26.415363228230458,-4.04270171114568,38.29683998876709,4.0,12.490413409468772,27.724367653413445,1012.2927358699781,-16.871546578228315,-103.14842843402789,163.59404,163.59404,163.59404,163.59404,8.53125,245.6875,194.47656,163.59404,163.59404,134.84499,134.84499,134.84499,134.84499,143.2761,134.84499,134.84499,134.84499,134.84499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,181_1973-08
299.88889734636916,32.09434187890267,106.9446469070798,5853.660946002869,-0.9359687717046378,7.97511926354548,-0.016742283746396906,-26.409021308580375,-4.039094092158469,38.30681470319889,4.0,12.469119956553481,27.72534679571877,1012.295726965983,-16.909707525700508,-103.1779507479039,125.17434,125.17434,125.17434,125.17434,125.17434,125.17434,125.17434,125.17434,125.17434,134.84499,134.84499,134.84499,134.84499,143.2761,134.84499,134.84499,134.84499,134.84499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,181_1973-08
299.89542137994704,32.100283012955224,106.9233534541645,5853.630797855565,-0.9454894992095492,7.715134887030565,-0.01653619289568598,-26.402679388930284,-4.035486473171258,38.31678941763068,4.0,12.447826503638192,27.726325938024093,1012.2987180619882,-16.947868473172704,-103.20747306177991,75.91658,75.91658,75.91658,51.15625,75.91658,75.91658,75.91658,75.91658,75.91658,135.64236,135.64236,135.64236,8.473105,135.64236,135.64236,135.64236,135.64236,135.64236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,181_1973-08
299.8764676475349,32.085100510094094,106.84453458808449,5853.722464519665,-0.8774588021613671,8.817118980160302,-0.01757241610162547,-26.421110407450204,-4.040439916745872,38.30189448877981,4.0,12.542563188254183,27.72865146508391,1012.2680624635699,-17.005510139249445,-103.25886143431146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.1692,138.1692,138.1692,138.1692,259.8324,138.1692,138.1692,138.1692,138.1692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,181_1973-08
299.88296234238237,32.09103727957327,106.82367716669484,5853.692316372361,-0.8869748244744593,8.556929751878311,-0.017366325250914545,-26.414769392650694,-4.036809503508069,38.31189645518195,4.0,12.521705766864542,27.729606397919614,1012.2711080635156,-17.043517382714654,-103.29093790517692,102.10079,102.10079,102.10079,102.10079,102.10079,102.10079,102.10079,102.10079,110.703125,134.84499,134.84499,134.84499,134.84499,143.2761,134.84499,134.84499,134.84499,134.84499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,181_1973-08
299.8894570372298,32.09697404905245,106.8028197453052,5853.662168225057,-0.8964908467875551,8.296740523596224,-0.017160234400203537,-26.40842837785118,-4.033179090270263,38.3218984215841,4.0,12.500848345474896,27.730561330755325,1012.2741536634614,-17.081524626179878,-103.32301437604241,156.46107,156.46107,156.46107,156.46107,155.33519,112.24097,156.46107,232.11719,133.10156,134.84499,134.84499,134.84499,134.84499,143.2761,134.84499,134.84499,134.84499,134.84499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,181_1973-08
299.89595173207726,32.102910818531626,106.78196232391556,5853.632020077753,-0.9060068691006475,8.036551295314236,-0.016954143549492613,-26.40208736305167,-4.029548677032459,38.33190038798625,4.000000000000001,12.479990924085259,27.731516263591033,1012.2771992634073,-17.119531869645087,-103.35509084690787,128.07225,128.07225,128.07225,115.80131,128.07225,86.22656,128.07225,128.07225,128.07225,134.84499,134.84499,134.84499,134.84499,143.2761,134.84499,134.84499,134.84499,134.84499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,181_1973-08
299.9024464269247,32.1088475880108,106.76110490252591,5853.601871930449,-0.9155228914137393,7.776362067032246,-0.016748052698781685,-26.39574634825216,-4.0259182637946545,38.341902354388395,4.0,12.45913350269562,27.73247119642674,1012.2802448633531,-17.157539113110296,-103.38716731777335,80.904625,80.904625,80.904625,20.273438,110.753365,80.904625,80.904625,80.904625,80.904625,135.64236,135.64236,135.64236,8.473105,135.64236,135.64236,135.64236,135.64236,135.64236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,181_1973-08
299.91209125848883,31.346795307518622,99.50545139504835,5850.0,3.604836563890219,12.25880527702951,-0.05443158308931759,-27.282668021525442,-4.2292248139181465,44.75756382402462,5.250317199782141,13.084808123040453,28.051206891348368,1011.3174564408786,-18.81985011252904,-104.74753783200455,94.07737,241.77652,223.80469,94.07737,94.07737,94.07737,94.07737,94.07737,94.07737,138.1692,138.1692,138.1692,138.1692,259.8324,138.1692,138.1692,138.1692,138.1692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,183_1973-10
299.9182285688815,31.34709614576875,99.46024830006387,5850.000000000001,3.6260202547554186,12.002167591761648,-0.054519833028796046,-27.282665614419813,-4.230609352575344,44.74578182480451,5.250317199782141,13.077261523228698,28.05172447994453,1011.3169871691368,-18.764107034667454,-104.625900916324,183.71875,332.047,3.34896,72.56467,39.438023,72.56467,72.56467,72.56467,72.56467,134.84499,134.84499,134.84499,134.84499,143.2761,134.84499,134.84499,134.84499,134.84499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,183_1973-10
299.92436587927426,31.34739698401888,99.41504520507937,5850.0,3.6472039456206256,11.745529906493687,-0.05460808296827454,-27.28266320731419,-4.231993891232544,44.73399982558439,5.250317199782141,13.069714923416939,28.05224206854069,1011.316517897395,-18.708363956805844,-104.5042640006434,175.57146,30.568464,30.568464,66.56983,30.568464,30.568464,30.568464,30.568464,30.568464,134.84499,134.84499,134.84499,134.84499,143.2761,134.84499,134.84499,134.84499,134.84499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,183_1973-10
299.9305031896669,31.347697822269,99.36984211009487,5850.0,3.668387636485825,11.488892221225823,-0.054696332907753,-27.28266080020856,-4.233378429889742,44.72221782636428,5.25031719978214,13.062168323605182,28.05275965713685,1011.316048625653,-18.652620878944255,-104.38262708496283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.84499,134.84499,134.84499,134.84499,143.2761,134.84499,134.84499,134.84499,134.84499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,183_1973-10
299.93664050005964,31.34799866051913,99.32463901511038,5849.999999999999,3.689571327351025,11.232254535957958,-0.05478458284723145,-27.282658393102928,-4.2347629685469395,44.71043582714416,5.25031719978214,13.054621723793424,28.05327724573301,1011.3155793539113,-18.596877801082666,-104.26099016928228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.64236,135.64236,135.64236,8.473105,135.64236,135.64236,135.64236,135.64236,135.64236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,183_1973-10
299.9169199053529,31.355286584766436,99.37994751537799,5850.0,3.573283739218086,12.114669676218758,-0.054625228894945914,-27.27505655905314,-4.222457592150542,44.767551605705414,5.264780162340141,13.089708212643629,28.0568555197514,1011.30207471152,-19.002246507669724,-104.42644183654183,157.83696,157.83696,157.83696,157.83696,31.797318,57.21875,157.83696,157.83696,157.83696,138.1692,138.1692,138.1692,138.1692,259.8324,138.1692,138.1692,138.1692,138.1692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,183_1973-10
299.9230610954308,31.355552536369462,99.33561648344482,5850.0,3.5944062481394763,11.85845426290532,-0.05471007233813023,-27.27509122420797,-4.223836009759713,44.755524338752124,5.264780162340141,13.081725581306223,28.057397444714272,1011.3016871956893,-18.945446043711133,-104.30465483542496,139.29059,139.29059,80.03045,1.3554685,108.13706,5.293921,139.29059,139.29059,139.29059,134.84499,134.84499,134.84499,134.84499,143.2761,134.84499,134.84499,134.84499,134.84499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,183_1973-10
299.92920228550867,31.355818487972485,99.29128545151163,5849.999999999999,3.615528757060874,11.602238849591782,-0.05479491578131457,-27.275125889362787,-4.225214427368883,44.74349707179882,5.264780162340141,13.07374294996881,28.057939369677136,1011.3012996798585,-18.888645579752517,-104.182867834308,118.717415,245.16382,110.65576,96.940125,118.717415,118.717415,118.717415,118.717415,118.717415,134.84499,134.84499,134.84499,134.84499,143.2761,134.84499,134.84499,134.84499,134.84499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,183_1973-10
299.93534347558654,31.35608443957551,99.24695441957843,5850.0,3.636651265982264,11.34602343627834,-0.054879759224498885,-27.275160554517612,-4.226592844978052,44.73146980484554,5.264780162340141,13.065760318631405,28.05848129464,1011.3009121640279,-18.83184511579392,-104.06108083319111,57.35804,57.35804,57.35804,57.35804,57.35804,57.35804,57.35804,57.35804,57.35804,134.84499,134.84499,134.84499,134.84499,143.2761,134.84499,134.84499,134.84499,134.84499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,183_1973-10
299.94148466566435,31.356350391178527,99.20262338764525,5850.0,3.657773774903653,11.0898080229649,-0.05496460266768319,-27.275195219672437,-4.2279712625872214,44.71944253789224,5.264780162340141,13.057777687293996,28.05902321960287,1011.3005246481971,-18.775044651835326,-103.93929383207423,14.364998,14.364998,14.364998,14.364998,14.364998,14.364998,14.364998,14.364998,14.364998,135.64236,135.64236,135.64236,8.473105,135.64236,135.64236,135.64236,135.64236,135.64236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,183_1973-10
299.921748552217,31.363777862014256,99.25444363570764,5850.0,3.541730914545954,11.97053407540801,-0.054818874700574234,-27.267445096580843,-4.215690370382939,44.7775393873862,5.279243124898142,13.094608302246804,28.062504148154435,1011.2866929821614,-19.184642902810417,-104.10534584107911,157.83696,157.83696,157.83696,157.83696,65.879814,310.97266,157.83696,157.83696,157.83696,138.1692,138.1692,138.1692,138.1692,259.8324,138.1692,138.1692,138.1692,138.1692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,183_1973-10
299.92789362198005,31.364008926970175,99.21098466682577,5850.0,3.5627922415235336,11.714740934048992,-0.05490031164746441,-27.267516833996115,-4.217062666944081,44.76526685269973,5.279243124898142,13.086189639383747,28.06307040948401,1011.2863872222417,-19.126785052754812,-103.9834087545259,144.16919,144.16919,144.16919,144.16919,234.64221,334.37537,144.16919,32.758648,144.16919,134.84499,134.84499,134.84499,134.84499,143.2761,134.84499,134.84499,134.84499,134.84499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,183_1973-10
299.93403869174307,31.364239991926084,99.16752569794389,5850.000000000001,3.5838535685011212,11.458947792689877,-0.054981748594354604,-27.267588571411387,-4.218434963505222,44.75299431801326,5.279243124898143,13.077770976520688,28.063636670813587,1011.2860814623222,-19.06892720269919,-103.86147166797261,135.35037,135.35037,135.35037,131.84868,147.5297,135.35037,41.005882,135.35037,135.35037,134.84499,134.84499,134.84499,134.84499,143.2761,134.84499,134.84499,134.84499,134.84499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,183_1973-10
299.9401837615061,31.364471056882007,99.12406672906201,5850.0,3.604914895478701,11.203154651330859,-0.05506318554124476,-27.267660308826663,-4.2198072600663625,44.74072178332679,5.279243124898142,13.069352313657626,28.064202932143157,1011.2857757024025,-19.011069352643585,-103.73953458141939,126.11134,126.11134,126.11134,126.11134,126.11134,126.11134,126.11134,126.11134,126.11134,134.84499,134.84499,134.84499,134.84499,143.2761,134.84499,134.84499,134.84499,134.84499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,183_1973-10
299.9463288312691,31.364702121837915,99.0806077601801,5850.0,3.625976222456281,10.947361509971838,-0.055144622488134926,-27.267732046241935,-4.221179556627504,44.72844924864032,5.279243124898142,13.06093365079457,28.064769193472735,1011.2854699424828,-18.953211502587983,-103.61759749486616,76.31568,76.31568,76.31568,76.31568,76.31568,76.31568,76.31568,76.31568,76.31568,135.64236,135.64236,135.64236,8.473105,135.64236,135.64236,135.64236,135.64236,135.64236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,183_1973-10
299.9265771990811,31.372269139262073,99.12893975603731,5850.0,3.5101780898738224,11.826398474597267,-0.05501252050620256,-27.259833634108546,-4.208923148615336,44.78752716906699,5.293706087456141,13.09950839184998,28.06815277655747,1011.2713112528029,-19.367039297951095,-103.7842498456164,190.26987,190.26987,190.26987,190.26987,190.26987,190.26987,190.26987,261.1875,209.02344,138.1692,138.1692,138.1692,138.1692,259.8324,138.1692,138.1692,138.1692,138.1692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,183_1973-10
299.9327261485293,31.37246531757088,99.08635285020674,5850.0,3.5311782349075926,11.57102760519267,-0.05509055095679857,-27.259942443784265,-4.210289324128448,44.77500936664734,5.293706087456141,13.09065369746127,28.06874337425375,1011.2710872487943,-19.308124061798484,-103.66216267362684,204.58679,204.58679,204.58679,204.58679,204.58679,126.359375,167.04688,354.59766,2.34375,134.84499,134.84499,134.84499,134.84499,143.2761,134.84499,134.84499,134.84499,134.84499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,183_1973-10
299.9388750979775,31.372661495879694,99.04376594437612,5850.0,3.55217837994137,11.315656735787977,-0.05516858140739461,-27.26005125345999,-4.2116554996415605,44.76249156422768,5.29370608745614,13.081799003072557,28.06933397195003,1011.2708632447855,-19.24920882564585,-103.54007550163722,163.59404,163.59404,163.59404,163.59404,8.53125,245.6875,194.47656,163.59404,163.59404,134.84499,134.84499,134.84499,134.84499,143.2761,134.84499,134.84499,134.84499,134.84499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,183_1973-10
299.94502404742565,31.372857674188502,99.00117903854556,5850.0,3.5731785249751407,11.060285866383381,-0.05524661185799064,-27.260160063135714,-4.213021675154674,44.749973761808036,5.293706087456141,13.07294430868385,28.069924569646314,1011.2706392407771,-19.19029358949324,-103.41798832964767,125.17434,125.17434,125.17434,125.17434,125.17434,125.17434,125.17434,125.17434,125.17434,134.84499,134.84499,134.84499,134.84499,143.2761,134.84499,134.84499,134.84499,134.84499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,183_1973-10
299.9511729968738,31.37305385249731,98.95859213271497,5850.0,3.594178670008911,10.804914996978786,-0.05532464230858665,-27.26026887281144,-4.214387850667786,44.737455959388384,5.293706087456141,13.064089614295142,28.070515167342595,1011.2704152367684,-19.131378353340633,-103.29590115765811,75.91658,75.91658,75.91658,51.15625,75.91658,75.91658,75.91658,75.91658,75.91658,135.64236,135.64236,135.64236,8.473105,135.64236,135.64236,135.64236,135.64236,135.64236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,183_1973-10
299.93140584594516,31.380760416509887,99.00343587636695,5850.000000000001,3.4786252652016896,11.682262873786515,-0.055206166311830875,-27.252222171636237,-4.202155926847731,44.79751495074777,5.308169050014142,13.104408481453156,28.0738014049605,1011.2559295234444,-19.54943569309178,-103.46315385015367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.1692,138.1692,138.1692,138.1692,259.8324,138.1692,138.1692,138.1692,138.1692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,183_1973-10
